"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2020,4,"NK","Spirit Air Lines","BQN","Aguadilla, PR: Rafael Hernandez",1.00,,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"NK","Spirit Air Lines","BUR","Burbank, CA: Bob Hope",7.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"NK","Spirit Air Lines","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",190.00,13.00,6.80,0.00,2.21,0.00,3.99,15.00,0.00,741.00,361.00,0.00,71.00,0.00,309.00,
2020,4,"NK","Spirit Air Lines","CAK","Akron, OH: Akron-Canton Regional",13.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"NK","Spirit Air Lines","CLE","Cleveland, OH: Cleveland-Hopkins International",66.00,6.00,6.00,0.00,0.00,0.00,0.00,8.00,0.00,453.00,453.00,0.00,0.00,0.00,0.00,
2020,4,"NK","Spirit Air Lines","CLT","Charlotte, NC: Charlotte Douglas International",24.00,2.00,1.00,0.00,0.00,0.00,1.00,9.00,1.00,102.00,42.00,0.00,0.00,0.00,60.00,
2020,4,"NK","Spirit Air Lines","CMH","Columbus, OH: John Glenn Columbus International",33.00,6.00,3.79,0.00,1.21,0.00,1.00,6.00,0.00,237.00,122.00,0.00,78.00,0.00,37.00,
2020,4,"NK","Spirit Air Lines","CRW","Charleston/Dunbar, WV: Yeager",3.00,,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"NK","Spirit Air Lines","DEN","Denver, CO: Denver International",98.00,2.00,1.00,0.00,0.00,0.00,1.00,6.00,0.00,32.00,15.00,0.00,0.00,0.00,17.00,
2020,4,"NK","Spirit Air Lines","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",224.00,19.00,5.73,0.94,8.33,0.00,4.00,18.00,0.00,1091.00,693.00,84.00,176.00,0.00,138.00,
2020,4,"NK","Spirit Air Lines","DTW","Detroit, MI: Detroit Metro Wayne County",403.00,21.00,8.37,0.29,2.35,0.00,10.00,40.00,2.00,880.00,251.00,20.00,78.00,0.00,531.00,
2020,4,"NK","Spirit Air Lines","EWR","Newark, NJ: Newark Liberty International",106.00,,0.00,0.00,0.00,0.00,0.00,106.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"NK","Spirit Air Lines","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",583.00,33.00,19.97,0.00,3.03,0.00,10.00,103.00,0.00,2458.00,1520.00,0.00,85.00,0.00,853.00,
2020,4,"NK","Spirit Air Lines","GSO","Greensboro/High Point, NC: Piedmont Triad International",6.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"NK","Spirit Air Lines","IAG","Niagara Falls, NY: Niagara Falls International",9.00,,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"NK","Spirit Air Lines","IAH","Houston, TX: George Bush Intercontinental/Houston",212.00,12.00,5.50,0.94,1.69,0.00,3.87,16.00,0.00,740.00,206.00,47.00,72.00,0.00,415.00,
2020,4,"NK","Spirit Air Lines","IND","Indianapolis, IN: Indianapolis International",26.00,2.00,1.88,0.00,0.13,0.00,0.00,3.00,0.00,125.00,123.00,0.00,2.00,0.00,0.00,
2020,4,"NK","Spirit Air Lines","JAX","Jacksonville, FL: Jacksonville International",17.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"NK","Spirit Air Lines","LAS","Las Vegas, NV: McCarran International",458.00,24.00,7.31,0.00,9.71,0.00,6.98,77.00,0.00,926.00,366.00,0.00,265.00,0.00,295.00,
2020,4,"NK","Spirit Air Lines","LAX","Los Angeles, CA: Los Angeles International",213.00,14.00,7.32,0.00,3.68,0.00,3.00,9.00,0.00,648.00,452.00,0.00,83.00,0.00,113.00,
2020,4,"NK","Spirit Air Lines","LBE","Latrobe, PA: Arnold Palmer Regional",29.00,2.00,0.00,0.00,0.00,0.00,2.00,7.00,0.00,44.00,0.00,0.00,0.00,0.00,44.00,
2020,4,"NK","Spirit Air Lines","LGA","New York, NY: LaGuardia",77.00,,0.00,0.00,0.00,0.00,0.00,77.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"NK","Spirit Air Lines","MCI","Kansas City, MO: Kansas City International",26.00,4.00,3.80,0.00,0.20,0.00,0.00,2.00,0.00,206.00,191.00,0.00,15.00,0.00,0.00,
2020,4,"NK","Spirit Air Lines","MCO","Orlando, FL: Orlando International",538.00,23.00,15.00,0.00,2.00,0.00,6.00,101.00,0.00,1417.00,1172.00,0.00,43.00,0.00,202.00,
2020,4,"NK","Spirit Air Lines","MSP","Minneapolis, MN: Minneapolis-St Paul International",75.00,4.00,2.94,0.00,0.08,0.00,0.98,8.00,0.00,200.00,106.00,0.00,5.00,0.00,89.00,
2020,4,"NK","Spirit Air Lines","MSY","New Orleans, LA: Louis Armstrong New Orleans International",149.00,11.00,9.26,0.00,0.74,0.00,1.00,17.00,0.00,663.00,554.00,0.00,18.00,0.00,91.00,
2020,4,"NK","Spirit Air Lines","MYR","Myrtle Beach, SC: Myrtle Beach International",79.00,5.00,3.00,0.96,0.04,1.00,0.00,37.00,0.00,469.00,384.00,44.00,2.00,39.00,0.00,
2020,4,"NK","Spirit Air Lines","OAK","Oakland, CA: Metropolitan Oakland International",32.00,2.00,0.66,0.00,0.34,0.00,1.00,10.00,0.00,81.00,31.00,0.00,16.00,0.00,34.00,
2020,4,"NK","Spirit Air Lines","ORD","Chicago, IL: Chicago O'Hare International",320.00,13.00,10.00,1.00,1.00,0.00,1.00,34.00,0.00,4588.00,4344.00,113.00,17.00,0.00,114.00,
2020,4,"NK","Spirit Air Lines","PBG","Plattsburgh, NY: Plattsburgh International",7.00,,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"NK","Spirit Air Lines","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",18.00,,0.00,0.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"NK","Spirit Air Lines","PDX","Portland, OR: Portland International",13.00,1.00,1.00,0.00,0.00,0.00,0.00,7.00,0.00,36.00,36.00,0.00,0.00,0.00,0.00,
2020,4,"NK","Spirit Air Lines","PHL","Philadelphia, PA: Philadelphia International",134.00,6.00,2.00,2.00,1.33,0.00,0.67,12.00,0.00,193.00,93.00,45.00,29.00,0.00,26.00,
2020,4,"NK","Spirit Air Lines","PHX","Phoenix, AZ: Phoenix Sky Harbor International",49.00,2.00,1.00,0.00,1.00,0.00,0.00,4.00,0.00,52.00,26.00,0.00,26.00,0.00,0.00,
2020,4,"NK","Spirit Air Lines","PIT","Pittsburgh, PA: Pittsburgh International",55.00,7.00,3.11,0.00,0.91,0.00,2.99,5.00,0.00,468.00,123.00,0.00,20.00,0.00,325.00,
2020,4,"NK","Spirit Air Lines","RDU","Raleigh/Durham, NC: Raleigh-Durham International",22.00,3.00,2.00,0.00,0.00,0.00,1.00,6.00,0.00,77.00,46.00,0.00,0.00,0.00,31.00,
2020,4,"NK","Spirit Air Lines","RIC","Richmond, VA: Richmond International",14.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,259.00,259.00,0.00,0.00,0.00,0.00,
2020,4,"NK","Spirit Air Lines","RSW","Fort Myers, FL: Southwest Florida International",153.00,8.00,7.00,0.00,0.00,0.00,1.00,21.00,0.00,532.00,456.00,0.00,0.00,0.00,76.00,
2020,4,"NK","Spirit Air Lines","SAN","San Diego, CA: San Diego International",55.00,1.00,1.00,0.00,0.00,0.00,0.00,10.00,0.00,63.00,63.00,0.00,0.00,0.00,0.00,
2020,4,"NK","Spirit Air Lines","SEA","Seattle, WA: Seattle/Tacoma International",44.00,1.00,1.00,0.00,0.00,0.00,0.00,7.00,0.00,44.00,44.00,0.00,0.00,0.00,0.00,
2020,4,"NK","Spirit Air Lines","SJU","San Juan, PR: Luis Munoz Marin International",107.00,4.00,3.84,0.00,0.16,0.00,0.00,15.00,0.00,178.00,169.00,0.00,9.00,0.00,0.00,
2020,4,"NK","Spirit Air Lines","SMF","Sacramento, CA: Sacramento International",18.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"NK","Spirit Air Lines","STT","Charlotte Amalie, VI: Cyril E King",10.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"NK","Spirit Air Lines","STX","Christiansted, VI: Henry E. Rohlsen",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"NK","Spirit Air Lines","TPA","Tampa, FL: Tampa International",213.00,18.00,12.98,0.00,1.04,0.00,3.97,53.00,0.00,932.00,626.00,0.00,31.00,0.00,275.00,
2020,4,"OH","PSA Airlines Inc.","ABE","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",90.00,1.00,0.00,1.00,0.00,0.00,0.00,49.00,0.00,68.00,0.00,68.00,0.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","AGS","Augusta, GA: Augusta Regional at Bush Field",110.00,3.00,1.00,0.00,2.00,0.00,0.00,49.00,0.00,107.00,43.00,0.00,64.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","ALB","Albany, NY: Albany International",13.00,,0.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",106.00,1.00,1.00,0.00,0.00,0.00,0.00,58.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","AVL","Asheville, NC: Asheville Regional",147.00,3.00,2.00,1.00,0.00,0.00,0.00,71.00,0.00,186.00,131.00,55.00,0.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","AVP","Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",89.00,1.00,0.00,1.00,0.00,0.00,0.00,30.00,0.00,49.00,0.00,49.00,0.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","BDL","Hartford, CT: Bradley International",41.00,1.00,1.00,0.00,0.00,0.00,0.00,31.00,0.00,18.00,18.00,0.00,0.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","BGR","Bangor, ME: Bangor International",34.00,0.00,0.00,0.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",225.00,6.00,4.14,0.00,1.25,0.00,0.61,93.00,0.00,364.00,211.00,0.00,83.00,0.00,70.00,
2020,4,"OH","PSA Airlines Inc.","BNA","Nashville, TN: Nashville International",46.00,0.00,0.00,0.00,0.00,0.00,0.00,42.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","BTR","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",69.00,2.00,2.00,0.00,0.00,0.00,0.00,32.00,0.00,114.00,114.00,0.00,0.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","BTV","Burlington, VT: Burlington International",138.00,1.00,1.00,0.00,0.00,0.00,0.00,80.00,0.00,49.00,49.00,0.00,0.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","BUF","Buffalo, NY: Buffalo Niagara International",46.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",11.00,1.00,1.00,0.00,0.00,0.00,0.00,8.00,0.00,26.00,26.00,0.00,0.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","CAE","Columbia, SC: Columbia Metropolitan",190.00,5.00,4.00,0.00,1.00,0.00,0.00,66.00,0.00,236.00,177.00,0.00,59.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","CAK","Akron, OH: Akron-Canton Regional",110.00,4.00,0.77,0.00,0.37,0.00,2.85,38.00,0.00,219.00,27.00,0.00,14.00,0.00,178.00,
2020,4,"OH","PSA Airlines Inc.","CHA","Chattanooga, TN: Lovell Field",93.00,2.00,2.00,0.00,0.00,0.00,0.00,31.00,0.00,98.00,98.00,0.00,0.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","CHO","Charlottesville, VA: Charlottesville Albemarle",110.00,1.00,0.00,1.00,0.00,0.00,0.00,37.00,0.00,109.00,0.00,109.00,0.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","CHS","Charleston, SC: Charleston AFB/International",190.00,1.00,0.00,0.00,0.00,1.00,0.00,123.00,0.00,33.00,0.00,0.00,0.00,33.00,0.00,
2020,4,"OH","PSA Airlines Inc.","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa",60.00,1.00,1.00,0.00,0.00,0.00,0.00,28.00,0.00,38.00,38.00,0.00,0.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",147.00,2.00,0.00,0.00,2.00,0.00,0.00,90.00,0.00,43.00,0.00,0.00,43.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",6621.00,155.00,101.78,5.90,15.09,1.00,31.23,3154.00,2.00,15315.00,10814.00,699.00,495.00,24.00,3283.00,
2020,4,"OH","PSA Airlines Inc.","CMH","Columbus, OH: John Glenn Columbus International",110.00,4.00,2.00,0.00,2.00,0.00,0.00,69.00,0.00,90.00,60.00,0.00,30.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","CRW","Charleston/Dunbar, WV: Yeager",131.00,2.00,0.00,1.00,1.00,0.00,0.00,75.00,0.00,45.00,0.00,28.00,17.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",354.00,12.00,6.64,0.00,2.61,0.00,2.74,94.00,0.00,691.00,454.00,0.00,153.00,0.00,84.00,
2020,4,"OH","PSA Airlines Inc.","DAB","Daytona Beach, FL: Daytona Beach International",98.00,3.00,0.00,1.00,2.00,0.00,0.00,43.00,0.00,108.00,0.00,47.00,61.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","DAY","Dayton, OH: James M Cox/Dayton International",295.00,4.00,3.00,1.00,0.00,0.00,0.00,62.00,0.00,324.00,201.00,123.00,0.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",957.00,27.00,20.31,1.00,1.78,0.00,3.92,585.00,2.00,2498.00,2058.00,52.00,113.00,0.00,275.00,
2020,4,"OH","PSA Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",246.00,28.00,8.07,1.09,12.23,0.00,6.61,68.00,0.00,1863.00,530.00,139.00,351.00,0.00,843.00,
2020,4,"OH","PSA Airlines Inc.","DSM","Des Moines, IA: Des Moines International",108.00,2.00,0.00,0.00,1.00,0.00,1.00,32.00,0.00,40.00,0.00,0.00,16.00,0.00,24.00,
2020,4,"OH","PSA Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",64.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","ECP","Panama City, FL: Northwest Florida Beaches International",70.00,3.00,0.76,0.00,2.24,0.00,0.00,10.00,0.00,104.00,41.00,0.00,63.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","EWN","New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional",124.00,3.00,2.85,0.00,0.15,0.00,0.00,64.00,1.00,84.00,80.00,0.00,4.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","FAY","Fayetteville, NC: Fayetteville Regional/Grannis Field",132.00,1.00,0.00,0.93,0.07,0.00,0.00,73.00,0.00,46.00,0.00,43.00,3.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","FNT","Flint, MI: Bishop International",60.00,6.00,1.55,0.00,3.00,0.00,1.45,1.00,0.00,241.00,88.00,0.00,96.00,0.00,57.00,
2020,4,"OH","PSA Airlines Inc.","FWA","Fort Wayne, IN: Fort Wayne International",54.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","GNV","Gainesville, FL: Gainesville Regional",116.00,4.00,2.00,1.00,0.00,0.00,1.00,65.00,0.00,121.00,45.00,47.00,0.00,0.00,29.00,
2020,4,"OH","PSA Airlines Inc.","GPT","Gulfport/Biloxi, MS: Gulfport-Biloxi International",57.00,2.00,1.00,0.00,1.00,0.00,0.00,17.00,0.00,138.00,72.00,0.00,66.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",151.00,3.00,3.00,0.00,0.00,0.00,0.00,56.00,0.00,262.00,262.00,0.00,0.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","GSO","Greensboro/High Point, NC: Piedmont Triad International",97.00,1.00,1.00,0.00,0.00,0.00,0.00,41.00,0.00,22.00,22.00,0.00,0.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","GSP","Greer, SC: Greenville-Spartanburg International",288.00,7.00,5.13,0.99,0.88,0.00,0.00,84.00,1.00,469.00,379.00,76.00,14.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","HPN","White Plains, NY: Westchester County",109.00,1.00,0.29,0.00,0.00,0.00,0.71,75.00,0.00,28.00,8.00,0.00,0.00,0.00,20.00,
2020,4,"OH","PSA Airlines Inc.","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field",98.00,2.00,0.72,0.00,0.06,0.00,1.22,69.00,0.00,358.00,247.00,0.00,1.00,0.00,110.00,
2020,4,"OH","PSA Airlines Inc.","IAD","Washington, DC: Washington Dulles International",122.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","ILM","Wilmington, NC: Wilmington International",188.00,2.00,1.00,0.82,0.00,0.00,0.18,149.00,0.00,127.00,93.00,28.00,0.00,0.00,6.00,
2020,4,"OH","PSA Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",65.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","JAN","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",152.00,6.00,3.00,0.00,1.00,0.00,2.00,66.00,1.00,255.00,154.00,0.00,55.00,0.00,46.00,
2020,4,"OH","PSA Airlines Inc.","JAX","Jacksonville, FL: Jacksonville International",77.00,0.00,0.00,0.00,0.00,0.00,0.00,69.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","LAN","Lansing, MI: Capital Region International",5.00,,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","LEX","Lexington, KY: Blue Grass",19.00,1.00,1.00,0.00,0.00,0.00,0.00,7.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","LGA","New York, NY: LaGuardia",22.00,,0.00,0.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",155.00,6.00,1.10,0.10,2.66,0.00,2.14,94.00,0.00,423.00,46.00,6.00,86.00,0.00,285.00,
2020,4,"OH","PSA Airlines Inc.","LYH","Lynchburg, VA: Lynchburg Regional/Preston Glenn Field",65.00,5.00,1.74,1.00,0.73,0.00,1.53,25.00,0.00,205.00,63.00,75.00,27.00,0.00,40.00,
2020,4,"OH","PSA Airlines Inc.","MCI","Kansas City, MO: Kansas City International",8.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","MDT","Harrisburg, PA: Harrisburg International",56.00,0.00,0.00,0.00,0.00,0.00,0.00,51.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","MEM","Memphis, TN: Memphis International",116.00,9.00,5.35,1.00,2.65,0.00,0.00,57.00,0.00,258.00,171.00,41.00,46.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","MGM","Montgomery, AL: Montgomery Regional",15.00,,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","MHT","Manchester, NH: Manchester-Boston Regional",116.00,6.00,3.33,0.00,1.00,0.00,1.67,19.00,0.00,281.00,178.00,0.00,17.00,0.00,86.00,
2020,4,"OH","PSA Airlines Inc.","MKE","Milwaukee, WI: General Mitchell International",112.00,2.00,0.00,0.00,2.00,0.00,0.00,70.00,0.00,58.00,0.00,0.00,58.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","MLB","Melbourne, FL: Melbourne International",87.00,4.00,0.04,0.00,3.00,0.00,0.96,26.00,0.00,212.00,3.00,0.00,130.00,0.00,79.00,
2020,4,"OH","PSA Airlines Inc.","MSN","Madison, WI: Dane County Regional-Truax Field",146.00,4.00,1.85,1.00,1.15,0.00,0.00,57.00,0.00,149.00,58.00,72.00,19.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",24.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",226.00,4.00,1.68,1.00,0.32,0.00,1.00,154.00,0.00,124.00,38.00,48.00,6.00,0.00,32.00,
2020,4,"OH","PSA Airlines Inc.","OAJ","Jacksonville/Camp Lejeune, NC: Albert J Ellis",105.00,3.00,2.00,0.00,1.00,0.00,0.00,34.00,0.00,82.00,61.00,0.00,21.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","OKC","Oklahoma City, OK: Will Rogers World",84.00,1.00,0.00,0.00,1.00,0.00,0.00,41.00,1.00,16.00,0.00,0.00,16.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",56.00,2.00,1.00,0.00,1.00,0.00,0.00,24.00,0.00,57.00,39.00,0.00,18.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","ORF","Norfolk, VA: Norfolk International",274.00,10.00,4.94,0.00,3.10,0.00,1.96,78.00,1.00,674.00,358.00,0.00,92.00,0.00,224.00,
2020,4,"OH","PSA Airlines Inc.","PHF","Newport News/Williamsburg, VA: Newport News/Williamsburg International",92.00,4.00,2.85,1.00,0.15,0.00,0.00,36.00,0.00,193.00,137.00,44.00,12.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",1227.00,58.00,35.12,1.55,9.37,0.00,11.96,505.00,0.00,3582.00,2614.00,66.00,286.00,0.00,616.00,
2020,4,"OH","PSA Airlines Inc.","PIA","Peoria, IL: General Downing - Peoria International",60.00,2.00,1.99,0.00,0.01,0.00,0.00,8.00,0.00,357.00,354.00,0.00,3.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",106.00,4.00,1.00,0.00,0.03,0.00,2.97,57.00,0.00,318.00,17.00,0.00,3.00,0.00,298.00,
2020,4,"OH","PSA Airlines Inc.","PNS","Pensacola, FL: Pensacola International",240.00,15.00,6.41,2.00,2.32,1.00,3.27,13.00,0.00,1022.00,446.00,120.00,62.00,77.00,317.00,
2020,4,"OH","PSA Airlines Inc.","PVD","Providence, RI: Theodore Francis Green State",122.00,2.00,0.28,0.00,1.00,0.00,0.72,69.00,0.00,225.00,54.00,0.00,30.00,0.00,141.00,
2020,4,"OH","PSA Airlines Inc.","PWM","Portland, ME: Portland International Jetport",37.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",56.00,4.00,1.00,0.00,0.00,0.00,3.00,38.00,0.00,407.00,27.00,0.00,0.00,0.00,380.00,
2020,4,"OH","PSA Airlines Inc.","RIC","Richmond, VA: Richmond International",114.00,0.00,0.00,0.00,0.00,0.00,0.00,98.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","ROA","Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",15.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","ROC","Rochester, NY: Greater Rochester International",36.00,1.00,1.00,0.00,0.00,0.00,0.00,28.00,0.00,186.00,186.00,0.00,0.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",406.00,15.00,7.41,0.00,1.64,0.18,5.78,179.00,1.00,1281.00,386.00,0.00,42.00,61.00,792.00,
2020,4,"OH","PSA Airlines Inc.","SBN","South Bend, IN: South Bend International",57.00,2.00,1.42,0.00,0.58,0.00,0.00,28.00,0.00,124.00,98.00,0.00,26.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","SDF","Louisville, KY: Louisville Muhammad Ali International",144.00,3.00,0.43,0.00,1.57,0.00,1.00,96.00,0.00,137.00,40.00,0.00,74.00,0.00,23.00,
2020,4,"OH","PSA Airlines Inc.","SHV","Shreveport, LA: Shreveport Regional",54.00,6.00,4.00,0.00,2.00,0.00,0.00,16.00,0.00,250.00,210.00,0.00,40.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",118.00,3.00,1.00,1.00,1.00,0.00,0.00,67.00,0.00,117.00,15.00,49.00,53.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","STL","St. Louis, MO: St Louis Lambert International",113.00,3.00,1.91,0.00,1.09,0.00,0.00,72.00,0.00,154.00,130.00,0.00,24.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","SYR","Syracuse, NY: Syracuse Hancock International",20.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"OH","PSA Airlines Inc.","TLH","Tallahassee, FL: Tallahassee International",107.00,4.00,2.42,0.00,0.00,0.00,1.58,51.00,0.00,534.00,366.00,0.00,0.00,0.00,168.00,
